sample_id,file_path,relative_path,chemistry,fault_type,vin,cycle_kind,cycle_index,sample_label,severity,fault_cell_id,fault_value,fault_unit
LFP_normal_vin_204_vin_204_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_204\vin_204_discharge_3.csv,LFP/normal/vin_204/vin_204_discharge_3.csv,LFP,normal,vin_204,discharge,3,0,,,,
LFP_normal_vin_204_vin_204_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_204\vin_204_discharge_4.csv,LFP/normal/vin_204/vin_204_discharge_4.csv,LFP,normal,vin_204,discharge,4,0,,,,
LFP_normal_vin_204_vin_204_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_204\vin_204_discharge_5.csv,LFP/normal/vin_204/vin_204_discharge_5.csv,LFP,normal,vin_204,discharge,5,0,,,,
LFP_normal_vin_204_vin_204_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_204\vin_204_discharge_6.csv,LFP/normal/vin_204/vin_204_discharge_6.csv,LFP,normal,vin_204,discharge,6,0,,,,
LFP_normal_vin_204_vin_204_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_204\vin_204_discharge_7.csv,LFP/normal/vin_204/vin_204_discharge_7.csv,LFP,normal,vin_204,discharge,7,0,,,,
LFP_normal_vin_204_vin_204_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_204\vin_204_discharge_8.csv,LFP/normal/vin_204/vin_204_discharge_8.csv,LFP,normal,vin_204,discharge,8,0,,,,
LFP_normal_vin_204_vin_204_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_204\vin_204_discharge_9.csv,LFP/normal/vin_204/vin_204_discharge_9.csv,LFP,normal,vin_204,discharge,9,0,,,,
LFP_normal_vin_204_vin_204_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_204\vin_204_discharge_10.csv,LFP/normal/vin_204/vin_204_discharge_10.csv,LFP,normal,vin_204,discharge,10,0,,,,
LFP_normal_vin_206_vin_206_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_206\vin_206_discharge_1.csv,LFP/normal/vin_206/vin_206_discharge_1.csv,LFP,normal,vin_206,discharge,1,0,,,,
LFP_normal_vin_206_vin_206_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_206\vin_206_discharge_2.csv,LFP/normal/vin_206/vin_206_discharge_2.csv,LFP,normal,vin_206,discharge,2,0,,,,
LFP_normal_vin_206_vin_206_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_206\vin_206_discharge_3.csv,LFP/normal/vin_206/vin_206_discharge_3.csv,LFP,normal,vin_206,discharge,3,0,,,,
LFP_normal_vin_206_vin_206_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_206\vin_206_discharge_4.csv,LFP/normal/vin_206/vin_206_discharge_4.csv,LFP,normal,vin_206,discharge,4,0,,,,
LFP_normal_vin_206_vin_206_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_206\vin_206_discharge_5.csv,LFP/normal/vin_206/vin_206_discharge_5.csv,LFP,normal,vin_206,discharge,5,0,,,,
LFP_normal_vin_206_vin_206_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_206\vin_206_discharge_6.csv,LFP/normal/vin_206/vin_206_discharge_6.csv,LFP,normal,vin_206,discharge,6,0,,,,
LFP_normal_vin_206_vin_206_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_206\vin_206_discharge_7.csv,LFP/normal/vin_206/vin_206_discharge_7.csv,LFP,normal,vin_206,discharge,7,0,,,,
LFP_normal_vin_206_vin_206_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_206\vin_206_discharge_8.csv,LFP/normal/vin_206/vin_206_discharge_8.csv,LFP,normal,vin_206,discharge,8,0,,,,
LFP_normal_vin_206_vin_206_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_206\vin_206_discharge_9.csv,LFP/normal/vin_206/vin_206_discharge_9.csv,LFP,normal,vin_206,discharge,9,0,,,,
LFP_normal_vin_206_vin_206_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_206\vin_206_discharge_10.csv,LFP/normal/vin_206/vin_206_discharge_10.csv,LFP,normal,vin_206,discharge,10,0,,,,
LFP_normal_vin_207_vin_207_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_207\vin_207_discharge_1.csv,LFP/normal/vin_207/vin_207_discharge_1.csv,LFP,normal,vin_207,discharge,1,0,,,,
LFP_normal_vin_207_vin_207_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_207\vin_207_discharge_2.csv,LFP/normal/vin_207/vin_207_discharge_2.csv,LFP,normal,vin_207,discharge,2,0,,,,
LFP_normal_vin_207_vin_207_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_207\vin_207_discharge_3.csv,LFP/normal/vin_207/vin_207_discharge_3.csv,LFP,normal,vin_207,discharge,3,0,,,,
LFP_normal_vin_207_vin_207_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_207\vin_207_discharge_4.csv,LFP/normal/vin_207/vin_207_discharge_4.csv,LFP,normal,vin_207,discharge,4,0,,,,
LFP_normal_vin_207_vin_207_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_207\vin_207_discharge_5.csv,LFP/normal/vin_207/vin_207_discharge_5.csv,LFP,normal,vin_207,discharge,5,0,,,,
LFP_normal_vin_207_vin_207_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_207\vin_207_discharge_6.csv,LFP/normal/vin_207/vin_207_discharge_6.csv,LFP,normal,vin_207,discharge,6,0,,,,
LFP_normal_vin_207_vin_207_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_207\vin_207_discharge_7.csv,LFP/normal/vin_207/vin_207_discharge_7.csv,LFP,normal,vin_207,discharge,7,0,,,,
LFP_normal_vin_207_vin_207_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_207\vin_207_discharge_8.csv,LFP/normal/vin_207/vin_207_discharge_8.csv,LFP,normal,vin_207,discharge,8,0,,,,
LFP_normal_vin_207_vin_207_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_207\vin_207_discharge_9.csv,LFP/normal/vin_207/vin_207_discharge_9.csv,LFP,normal,vin_207,discharge,9,0,,,,
LFP_normal_vin_207_vin_207_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_207\vin_207_discharge_10.csv,LFP/normal/vin_207/vin_207_discharge_10.csv,LFP,normal,vin_207,discharge,10,0,,,,
LFP_normal_vin_208_vin_208_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_208\vin_208_discharge_1.csv,LFP/normal/vin_208/vin_208_discharge_1.csv,LFP,normal,vin_208,discharge,1,0,,,,
LFP_normal_vin_208_vin_208_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_208\vin_208_discharge_2.csv,LFP/normal/vin_208/vin_208_discharge_2.csv,LFP,normal,vin_208,discharge,2,0,,,,
LFP_normal_vin_208_vin_208_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_208\vin_208_discharge_3.csv,LFP/normal/vin_208/vin_208_discharge_3.csv,LFP,normal,vin_208,discharge,3,0,,,,
LFP_normal_vin_208_vin_208_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_208\vin_208_discharge_4.csv,LFP/normal/vin_208/vin_208_discharge_4.csv,LFP,normal,vin_208,discharge,4,0,,,,
LFP_normal_vin_208_vin_208_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_208\vin_208_discharge_5.csv,LFP/normal/vin_208/vin_208_discharge_5.csv,LFP,normal,vin_208,discharge,5,0,,,,
LFP_normal_vin_208_vin_208_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_208\vin_208_discharge_6.csv,LFP/normal/vin_208/vin_208_discharge_6.csv,LFP,normal,vin_208,discharge,6,0,,,,
LFP_normal_vin_208_vin_208_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_208\vin_208_discharge_7.csv,LFP/normal/vin_208/vin_208_discharge_7.csv,LFP,normal,vin_208,discharge,7,0,,,,
LFP_normal_vin_208_vin_208_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_208\vin_208_discharge_8.csv,LFP/normal/vin_208/vin_208_discharge_8.csv,LFP,normal,vin_208,discharge,8,0,,,,
LFP_normal_vin_208_vin_208_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_208\vin_208_discharge_9.csv,LFP/normal/vin_208/vin_208_discharge_9.csv,LFP,normal,vin_208,discharge,9,0,,,,
LFP_normal_vin_208_vin_208_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_208\vin_208_discharge_10.csv,LFP/normal/vin_208/vin_208_discharge_10.csv,LFP,normal,vin_208,discharge,10,0,,,,
LFP_normal_vin_209_vin_209_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_209\vin_209_discharge_1.csv,LFP/normal/vin_209/vin_209_discharge_1.csv,LFP,normal,vin_209,discharge,1,0,,,,
LFP_normal_vin_209_vin_209_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_209\vin_209_discharge_2.csv,LFP/normal/vin_209/vin_209_discharge_2.csv,LFP,normal,vin_209,discharge,2,0,,,,
LFP_normal_vin_209_vin_209_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_209\vin_209_discharge_3.csv,LFP/normal/vin_209/vin_209_discharge_3.csv,LFP,normal,vin_209,discharge,3,0,,,,
LFP_normal_vin_209_vin_209_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_209\vin_209_discharge_4.csv,LFP/normal/vin_209/vin_209_discharge_4.csv,LFP,normal,vin_209,discharge,4,0,,,,
LFP_normal_vin_209_vin_209_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_209\vin_209_discharge_5.csv,LFP/normal/vin_209/vin_209_discharge_5.csv,LFP,normal,vin_209,discharge,5,0,,,,
LFP_normal_vin_209_vin_209_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_209\vin_209_discharge_6.csv,LFP/normal/vin_209/vin_209_discharge_6.csv,LFP,normal,vin_209,discharge,6,0,,,,
LFP_normal_vin_209_vin_209_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_209\vin_209_discharge_7.csv,LFP/normal/vin_209/vin_209_discharge_7.csv,LFP,normal,vin_209,discharge,7,0,,,,
LFP_normal_vin_209_vin_209_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_209\vin_209_discharge_8.csv,LFP/normal/vin_209/vin_209_discharge_8.csv,LFP,normal,vin_209,discharge,8,0,,,,
LFP_normal_vin_209_vin_209_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_209\vin_209_discharge_9.csv,LFP/normal/vin_209/vin_209_discharge_9.csv,LFP,normal,vin_209,discharge,9,0,,,,
LFP_normal_vin_209_vin_209_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_209\vin_209_discharge_10.csv,LFP/normal/vin_209/vin_209_discharge_10.csv,LFP,normal,vin_209,discharge,10,0,,,,
LFP_normal_vin_210_vin_210_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_210\vin_210_discharge_1.csv,LFP/normal/vin_210/vin_210_discharge_1.csv,LFP,normal,vin_210,discharge,1,0,,,,
LFP_normal_vin_210_vin_210_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_210\vin_210_discharge_2.csv,LFP/normal/vin_210/vin_210_discharge_2.csv,LFP,normal,vin_210,discharge,2,0,,,,
LFP_normal_vin_210_vin_210_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_210\vin_210_discharge_3.csv,LFP/normal/vin_210/vin_210_discharge_3.csv,LFP,normal,vin_210,discharge,3,0,,,,
LFP_normal_vin_210_vin_210_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_210\vin_210_discharge_4.csv,LFP/normal/vin_210/vin_210_discharge_4.csv,LFP,normal,vin_210,discharge,4,0,,,,
LFP_normal_vin_210_vin_210_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_210\vin_210_discharge_5.csv,LFP/normal/vin_210/vin_210_discharge_5.csv,LFP,normal,vin_210,discharge,5,0,,,,
LFP_normal_vin_210_vin_210_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_210\vin_210_discharge_6.csv,LFP/normal/vin_210/vin_210_discharge_6.csv,LFP,normal,vin_210,discharge,6,0,,,,
LFP_normal_vin_210_vin_210_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_210\vin_210_discharge_7.csv,LFP/normal/vin_210/vin_210_discharge_7.csv,LFP,normal,vin_210,discharge,7,0,,,,
LFP_normal_vin_210_vin_210_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_210\vin_210_discharge_8.csv,LFP/normal/vin_210/vin_210_discharge_8.csv,LFP,normal,vin_210,discharge,8,0,,,,
LFP_normal_vin_210_vin_210_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_210\vin_210_discharge_9.csv,LFP/normal/vin_210/vin_210_discharge_9.csv,LFP,normal,vin_210,discharge,9,0,,,,
LFP_normal_vin_210_vin_210_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_210\vin_210_discharge_10.csv,LFP/normal/vin_210/vin_210_discharge_10.csv,LFP,normal,vin_210,discharge,10,0,,,,
LFP_normal_vin_211_vin_211_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_211\vin_211_discharge_1.csv,LFP/normal/vin_211/vin_211_discharge_1.csv,LFP,normal,vin_211,discharge,1,0,,,,
LFP_normal_vin_211_vin_211_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_211\vin_211_discharge_2.csv,LFP/normal/vin_211/vin_211_discharge_2.csv,LFP,normal,vin_211,discharge,2,0,,,,
LFP_normal_vin_211_vin_211_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_211\vin_211_discharge_3.csv,LFP/normal/vin_211/vin_211_discharge_3.csv,LFP,normal,vin_211,discharge,3,0,,,,
LFP_normal_vin_211_vin_211_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_211\vin_211_discharge_4.csv,LFP/normal/vin_211/vin_211_discharge_4.csv,LFP,normal,vin_211,discharge,4,0,,,,
LFP_normal_vin_211_vin_211_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_211\vin_211_discharge_5.csv,LFP/normal/vin_211/vin_211_discharge_5.csv,LFP,normal,vin_211,discharge,5,0,,,,
LFP_normal_vin_211_vin_211_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_211\vin_211_discharge_6.csv,LFP/normal/vin_211/vin_211_discharge_6.csv,LFP,normal,vin_211,discharge,6,0,,,,
LFP_normal_vin_211_vin_211_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_211\vin_211_discharge_7.csv,LFP/normal/vin_211/vin_211_discharge_7.csv,LFP,normal,vin_211,discharge,7,0,,,,
LFP_normal_vin_211_vin_211_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_211\vin_211_discharge_8.csv,LFP/normal/vin_211/vin_211_discharge_8.csv,LFP,normal,vin_211,discharge,8,0,,,,
LFP_normal_vin_211_vin_211_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_211\vin_211_discharge_9.csv,LFP/normal/vin_211/vin_211_discharge_9.csv,LFP,normal,vin_211,discharge,9,0,,,,
LFP_normal_vin_211_vin_211_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_211\vin_211_discharge_10.csv,LFP/normal/vin_211/vin_211_discharge_10.csv,LFP,normal,vin_211,discharge,10,0,,,,
LFP_normal_vin_212_vin_212_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_212\vin_212_discharge_1.csv,LFP/normal/vin_212/vin_212_discharge_1.csv,LFP,normal,vin_212,discharge,1,0,,,,
LFP_normal_vin_212_vin_212_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_212\vin_212_discharge_2.csv,LFP/normal/vin_212/vin_212_discharge_2.csv,LFP,normal,vin_212,discharge,2,0,,,,
LFP_normal_vin_212_vin_212_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_212\vin_212_discharge_3.csv,LFP/normal/vin_212/vin_212_discharge_3.csv,LFP,normal,vin_212,discharge,3,0,,,,
LFP_normal_vin_212_vin_212_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_212\vin_212_discharge_4.csv,LFP/normal/vin_212/vin_212_discharge_4.csv,LFP,normal,vin_212,discharge,4,0,,,,
LFP_normal_vin_212_vin_212_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_212\vin_212_discharge_5.csv,LFP/normal/vin_212/vin_212_discharge_5.csv,LFP,normal,vin_212,discharge,5,0,,,,
LFP_normal_vin_212_vin_212_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_212\vin_212_discharge_6.csv,LFP/normal/vin_212/vin_212_discharge_6.csv,LFP,normal,vin_212,discharge,6,0,,,,
LFP_normal_vin_212_vin_212_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_212\vin_212_discharge_7.csv,LFP/normal/vin_212/vin_212_discharge_7.csv,LFP,normal,vin_212,discharge,7,0,,,,
LFP_normal_vin_212_vin_212_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_212\vin_212_discharge_8.csv,LFP/normal/vin_212/vin_212_discharge_8.csv,LFP,normal,vin_212,discharge,8,0,,,,
LFP_normal_vin_212_vin_212_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_212\vin_212_discharge_9.csv,LFP/normal/vin_212/vin_212_discharge_9.csv,LFP,normal,vin_212,discharge,9,0,,,,
LFP_normal_vin_212_vin_212_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_212\vin_212_discharge_10.csv,LFP/normal/vin_212/vin_212_discharge_10.csv,LFP,normal,vin_212,discharge,10,0,,,,
LFP_normal_vin_213_vin_213_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_213\vin_213_discharge_1.csv,LFP/normal/vin_213/vin_213_discharge_1.csv,LFP,normal,vin_213,discharge,1,0,,,,
LFP_normal_vin_213_vin_213_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_213\vin_213_discharge_2.csv,LFP/normal/vin_213/vin_213_discharge_2.csv,LFP,normal,vin_213,discharge,2,0,,,,
LFP_normal_vin_213_vin_213_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_213\vin_213_discharge_3.csv,LFP/normal/vin_213/vin_213_discharge_3.csv,LFP,normal,vin_213,discharge,3,0,,,,
LFP_normal_vin_213_vin_213_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_213\vin_213_discharge_4.csv,LFP/normal/vin_213/vin_213_discharge_4.csv,LFP,normal,vin_213,discharge,4,0,,,,
LFP_normal_vin_213_vin_213_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_213\vin_213_discharge_5.csv,LFP/normal/vin_213/vin_213_discharge_5.csv,LFP,normal,vin_213,discharge,5,0,,,,
LFP_normal_vin_213_vin_213_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_213\vin_213_discharge_6.csv,LFP/normal/vin_213/vin_213_discharge_6.csv,LFP,normal,vin_213,discharge,6,0,,,,
LFP_normal_vin_213_vin_213_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_213\vin_213_discharge_7.csv,LFP/normal/vin_213/vin_213_discharge_7.csv,LFP,normal,vin_213,discharge,7,0,,,,
LFP_normal_vin_213_vin_213_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_213\vin_213_discharge_8.csv,LFP/normal/vin_213/vin_213_discharge_8.csv,LFP,normal,vin_213,discharge,8,0,,,,
LFP_normal_vin_213_vin_213_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_213\vin_213_discharge_9.csv,LFP/normal/vin_213/vin_213_discharge_9.csv,LFP,normal,vin_213,discharge,9,0,,,,
LFP_normal_vin_213_vin_213_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_213\vin_213_discharge_10.csv,LFP/normal/vin_213/vin_213_discharge_10.csv,LFP,normal,vin_213,discharge,10,0,,,,
LFP_normal_vin_214_vin_214_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_214\vin_214_discharge_1.csv,LFP/normal/vin_214/vin_214_discharge_1.csv,LFP,normal,vin_214,discharge,1,0,,,,
LFP_normal_vin_214_vin_214_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_214\vin_214_discharge_2.csv,LFP/normal/vin_214/vin_214_discharge_2.csv,LFP,normal,vin_214,discharge,2,0,,,,
LFP_normal_vin_214_vin_214_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_214\vin_214_discharge_3.csv,LFP/normal/vin_214/vin_214_discharge_3.csv,LFP,normal,vin_214,discharge,3,0,,,,
LFP_normal_vin_214_vin_214_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_214\vin_214_discharge_4.csv,LFP/normal/vin_214/vin_214_discharge_4.csv,LFP,normal,vin_214,discharge,4,0,,,,
LFP_normal_vin_214_vin_214_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_214\vin_214_discharge_5.csv,LFP/normal/vin_214/vin_214_discharge_5.csv,LFP,normal,vin_214,discharge,5,0,,,,
LFP_normal_vin_214_vin_214_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_214\vin_214_discharge_6.csv,LFP/normal/vin_214/vin_214_discharge_6.csv,LFP,normal,vin_214,discharge,6,0,,,,
LFP_normal_vin_214_vin_214_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_214\vin_214_discharge_7.csv,LFP/normal/vin_214/vin_214_discharge_7.csv,LFP,normal,vin_214,discharge,7,0,,,,
LFP_normal_vin_214_vin_214_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_214\vin_214_discharge_8.csv,LFP/normal/vin_214/vin_214_discharge_8.csv,LFP,normal,vin_214,discharge,8,0,,,,
LFP_normal_vin_214_vin_214_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_214\vin_214_discharge_9.csv,LFP/normal/vin_214/vin_214_discharge_9.csv,LFP,normal,vin_214,discharge,9,0,,,,
LFP_normal_vin_214_vin_214_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_214\vin_214_discharge_10.csv,LFP/normal/vin_214/vin_214_discharge_10.csv,LFP,normal,vin_214,discharge,10,0,,,,
LFP_normal_vin_215_vin_215_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_215\vin_215_discharge_1.csv,LFP/normal/vin_215/vin_215_discharge_1.csv,LFP,normal,vin_215,discharge,1,0,,,,
