sample_id,file_path,relative_path,chemistry,fault_type,vin,cycle_kind,cycle_index,sample_label,severity,fault_cell_id,fault_value,fault_unit
LFP_normal_vin_150_vin_150_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_150\vin_150_discharge_8.csv,LFP/normal/vin_150/vin_150_discharge_8.csv,LFP,normal,vin_150,discharge,8,0,,,,
LFP_normal_vin_150_vin_150_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_150\vin_150_discharge_9.csv,LFP/normal/vin_150/vin_150_discharge_9.csv,LFP,normal,vin_150,discharge,9,0,,,,
LFP_normal_vin_150_vin_150_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_150\vin_150_discharge_10.csv,LFP/normal/vin_150/vin_150_discharge_10.csv,LFP,normal,vin_150,discharge,10,0,,,,
LFP_normal_vin_151_vin_151_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_151\vin_151_discharge_1.csv,LFP/normal/vin_151/vin_151_discharge_1.csv,LFP,normal,vin_151,discharge,1,0,,,,
LFP_normal_vin_151_vin_151_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_151\vin_151_discharge_2.csv,LFP/normal/vin_151/vin_151_discharge_2.csv,LFP,normal,vin_151,discharge,2,0,,,,
LFP_normal_vin_151_vin_151_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_151\vin_151_discharge_3.csv,LFP/normal/vin_151/vin_151_discharge_3.csv,LFP,normal,vin_151,discharge,3,0,,,,
LFP_normal_vin_151_vin_151_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_151\vin_151_discharge_4.csv,LFP/normal/vin_151/vin_151_discharge_4.csv,LFP,normal,vin_151,discharge,4,0,,,,
LFP_normal_vin_151_vin_151_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_151\vin_151_discharge_5.csv,LFP/normal/vin_151/vin_151_discharge_5.csv,LFP,normal,vin_151,discharge,5,0,,,,
LFP_normal_vin_151_vin_151_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_151\vin_151_discharge_6.csv,LFP/normal/vin_151/vin_151_discharge_6.csv,LFP,normal,vin_151,discharge,6,0,,,,
LFP_normal_vin_151_vin_151_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_151\vin_151_discharge_7.csv,LFP/normal/vin_151/vin_151_discharge_7.csv,LFP,normal,vin_151,discharge,7,0,,,,
LFP_normal_vin_151_vin_151_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_151\vin_151_discharge_8.csv,LFP/normal/vin_151/vin_151_discharge_8.csv,LFP,normal,vin_151,discharge,8,0,,,,
LFP_normal_vin_151_vin_151_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_151\vin_151_discharge_9.csv,LFP/normal/vin_151/vin_151_discharge_9.csv,LFP,normal,vin_151,discharge,9,0,,,,
LFP_normal_vin_151_vin_151_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_151\vin_151_discharge_10.csv,LFP/normal/vin_151/vin_151_discharge_10.csv,LFP,normal,vin_151,discharge,10,0,,,,
LFP_normal_vin_152_vin_152_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_152\vin_152_discharge_1.csv,LFP/normal/vin_152/vin_152_discharge_1.csv,LFP,normal,vin_152,discharge,1,0,,,,
LFP_normal_vin_152_vin_152_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_152\vin_152_discharge_2.csv,LFP/normal/vin_152/vin_152_discharge_2.csv,LFP,normal,vin_152,discharge,2,0,,,,
LFP_normal_vin_152_vin_152_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_152\vin_152_discharge_3.csv,LFP/normal/vin_152/vin_152_discharge_3.csv,LFP,normal,vin_152,discharge,3,0,,,,
LFP_normal_vin_152_vin_152_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_152\vin_152_discharge_4.csv,LFP/normal/vin_152/vin_152_discharge_4.csv,LFP,normal,vin_152,discharge,4,0,,,,
LFP_normal_vin_152_vin_152_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_152\vin_152_discharge_5.csv,LFP/normal/vin_152/vin_152_discharge_5.csv,LFP,normal,vin_152,discharge,5,0,,,,
LFP_normal_vin_152_vin_152_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_152\vin_152_discharge_6.csv,LFP/normal/vin_152/vin_152_discharge_6.csv,LFP,normal,vin_152,discharge,6,0,,,,
LFP_normal_vin_152_vin_152_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_152\vin_152_discharge_7.csv,LFP/normal/vin_152/vin_152_discharge_7.csv,LFP,normal,vin_152,discharge,7,0,,,,
LFP_normal_vin_152_vin_152_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_152\vin_152_discharge_8.csv,LFP/normal/vin_152/vin_152_discharge_8.csv,LFP,normal,vin_152,discharge,8,0,,,,
LFP_normal_vin_152_vin_152_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_152\vin_152_discharge_9.csv,LFP/normal/vin_152/vin_152_discharge_9.csv,LFP,normal,vin_152,discharge,9,0,,,,
LFP_normal_vin_152_vin_152_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_152\vin_152_discharge_10.csv,LFP/normal/vin_152/vin_152_discharge_10.csv,LFP,normal,vin_152,discharge,10,0,,,,
LFP_normal_vin_153_vin_153_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_153\vin_153_discharge_1.csv,LFP/normal/vin_153/vin_153_discharge_1.csv,LFP,normal,vin_153,discharge,1,0,,,,
LFP_normal_vin_153_vin_153_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_153\vin_153_discharge_2.csv,LFP/normal/vin_153/vin_153_discharge_2.csv,LFP,normal,vin_153,discharge,2,0,,,,
LFP_normal_vin_153_vin_153_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_153\vin_153_discharge_3.csv,LFP/normal/vin_153/vin_153_discharge_3.csv,LFP,normal,vin_153,discharge,3,0,,,,
LFP_normal_vin_153_vin_153_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_153\vin_153_discharge_4.csv,LFP/normal/vin_153/vin_153_discharge_4.csv,LFP,normal,vin_153,discharge,4,0,,,,
LFP_normal_vin_153_vin_153_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_153\vin_153_discharge_5.csv,LFP/normal/vin_153/vin_153_discharge_5.csv,LFP,normal,vin_153,discharge,5,0,,,,
LFP_normal_vin_153_vin_153_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_153\vin_153_discharge_6.csv,LFP/normal/vin_153/vin_153_discharge_6.csv,LFP,normal,vin_153,discharge,6,0,,,,
LFP_normal_vin_153_vin_153_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_153\vin_153_discharge_7.csv,LFP/normal/vin_153/vin_153_discharge_7.csv,LFP,normal,vin_153,discharge,7,0,,,,
LFP_normal_vin_153_vin_153_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_153\vin_153_discharge_8.csv,LFP/normal/vin_153/vin_153_discharge_8.csv,LFP,normal,vin_153,discharge,8,0,,,,
LFP_normal_vin_153_vin_153_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_153\vin_153_discharge_9.csv,LFP/normal/vin_153/vin_153_discharge_9.csv,LFP,normal,vin_153,discharge,9,0,,,,
LFP_normal_vin_153_vin_153_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_153\vin_153_discharge_10.csv,LFP/normal/vin_153/vin_153_discharge_10.csv,LFP,normal,vin_153,discharge,10,0,,,,
LFP_normal_vin_154_vin_154_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_154\vin_154_discharge_1.csv,LFP/normal/vin_154/vin_154_discharge_1.csv,LFP,normal,vin_154,discharge,1,0,,,,
LFP_normal_vin_154_vin_154_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_154\vin_154_discharge_2.csv,LFP/normal/vin_154/vin_154_discharge_2.csv,LFP,normal,vin_154,discharge,2,0,,,,
LFP_normal_vin_154_vin_154_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_154\vin_154_discharge_3.csv,LFP/normal/vin_154/vin_154_discharge_3.csv,LFP,normal,vin_154,discharge,3,0,,,,
LFP_normal_vin_154_vin_154_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_154\vin_154_discharge_4.csv,LFP/normal/vin_154/vin_154_discharge_4.csv,LFP,normal,vin_154,discharge,4,0,,,,
LFP_normal_vin_154_vin_154_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_154\vin_154_discharge_5.csv,LFP/normal/vin_154/vin_154_discharge_5.csv,LFP,normal,vin_154,discharge,5,0,,,,
LFP_normal_vin_154_vin_154_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_154\vin_154_discharge_6.csv,LFP/normal/vin_154/vin_154_discharge_6.csv,LFP,normal,vin_154,discharge,6,0,,,,
LFP_normal_vin_154_vin_154_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_154\vin_154_discharge_7.csv,LFP/normal/vin_154/vin_154_discharge_7.csv,LFP,normal,vin_154,discharge,7,0,,,,
LFP_normal_vin_154_vin_154_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_154\vin_154_discharge_8.csv,LFP/normal/vin_154/vin_154_discharge_8.csv,LFP,normal,vin_154,discharge,8,0,,,,
LFP_normal_vin_154_vin_154_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_154\vin_154_discharge_9.csv,LFP/normal/vin_154/vin_154_discharge_9.csv,LFP,normal,vin_154,discharge,9,0,,,,
LFP_normal_vin_154_vin_154_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_154\vin_154_discharge_10.csv,LFP/normal/vin_154/vin_154_discharge_10.csv,LFP,normal,vin_154,discharge,10,0,,,,
LFP_normal_vin_155_vin_155_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_155\vin_155_discharge_1.csv,LFP/normal/vin_155/vin_155_discharge_1.csv,LFP,normal,vin_155,discharge,1,0,,,,
LFP_normal_vin_155_vin_155_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_155\vin_155_discharge_2.csv,LFP/normal/vin_155/vin_155_discharge_2.csv,LFP,normal,vin_155,discharge,2,0,,,,
LFP_normal_vin_155_vin_155_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_155\vin_155_discharge_3.csv,LFP/normal/vin_155/vin_155_discharge_3.csv,LFP,normal,vin_155,discharge,3,0,,,,
LFP_normal_vin_155_vin_155_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_155\vin_155_discharge_4.csv,LFP/normal/vin_155/vin_155_discharge_4.csv,LFP,normal,vin_155,discharge,4,0,,,,
LFP_normal_vin_155_vin_155_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_155\vin_155_discharge_5.csv,LFP/normal/vin_155/vin_155_discharge_5.csv,LFP,normal,vin_155,discharge,5,0,,,,
LFP_normal_vin_155_vin_155_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_155\vin_155_discharge_6.csv,LFP/normal/vin_155/vin_155_discharge_6.csv,LFP,normal,vin_155,discharge,6,0,,,,
LFP_normal_vin_155_vin_155_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_155\vin_155_discharge_7.csv,LFP/normal/vin_155/vin_155_discharge_7.csv,LFP,normal,vin_155,discharge,7,0,,,,
LFP_normal_vin_155_vin_155_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_155\vin_155_discharge_8.csv,LFP/normal/vin_155/vin_155_discharge_8.csv,LFP,normal,vin_155,discharge,8,0,,,,
LFP_normal_vin_155_vin_155_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_155\vin_155_discharge_9.csv,LFP/normal/vin_155/vin_155_discharge_9.csv,LFP,normal,vin_155,discharge,9,0,,,,
LFP_normal_vin_155_vin_155_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_155\vin_155_discharge_10.csv,LFP/normal/vin_155/vin_155_discharge_10.csv,LFP,normal,vin_155,discharge,10,0,,,,
LFP_normal_vin_156_vin_156_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_156\vin_156_discharge_1.csv,LFP/normal/vin_156/vin_156_discharge_1.csv,LFP,normal,vin_156,discharge,1,0,,,,
LFP_normal_vin_156_vin_156_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_156\vin_156_discharge_2.csv,LFP/normal/vin_156/vin_156_discharge_2.csv,LFP,normal,vin_156,discharge,2,0,,,,
LFP_normal_vin_156_vin_156_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_156\vin_156_discharge_3.csv,LFP/normal/vin_156/vin_156_discharge_3.csv,LFP,normal,vin_156,discharge,3,0,,,,
LFP_normal_vin_156_vin_156_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_156\vin_156_discharge_4.csv,LFP/normal/vin_156/vin_156_discharge_4.csv,LFP,normal,vin_156,discharge,4,0,,,,
LFP_normal_vin_156_vin_156_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_156\vin_156_discharge_5.csv,LFP/normal/vin_156/vin_156_discharge_5.csv,LFP,normal,vin_156,discharge,5,0,,,,
LFP_normal_vin_156_vin_156_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_156\vin_156_discharge_6.csv,LFP/normal/vin_156/vin_156_discharge_6.csv,LFP,normal,vin_156,discharge,6,0,,,,
LFP_normal_vin_156_vin_156_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_156\vin_156_discharge_7.csv,LFP/normal/vin_156/vin_156_discharge_7.csv,LFP,normal,vin_156,discharge,7,0,,,,
LFP_normal_vin_156_vin_156_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_156\vin_156_discharge_8.csv,LFP/normal/vin_156/vin_156_discharge_8.csv,LFP,normal,vin_156,discharge,8,0,,,,
LFP_normal_vin_156_vin_156_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_156\vin_156_discharge_9.csv,LFP/normal/vin_156/vin_156_discharge_9.csv,LFP,normal,vin_156,discharge,9,0,,,,
LFP_normal_vin_156_vin_156_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_156\vin_156_discharge_10.csv,LFP/normal/vin_156/vin_156_discharge_10.csv,LFP,normal,vin_156,discharge,10,0,,,,
LFP_normal_vin_157_vin_157_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_157\vin_157_discharge_1.csv,LFP/normal/vin_157/vin_157_discharge_1.csv,LFP,normal,vin_157,discharge,1,0,,,,
LFP_normal_vin_157_vin_157_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_157\vin_157_discharge_2.csv,LFP/normal/vin_157/vin_157_discharge_2.csv,LFP,normal,vin_157,discharge,2,0,,,,
LFP_normal_vin_157_vin_157_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_157\vin_157_discharge_3.csv,LFP/normal/vin_157/vin_157_discharge_3.csv,LFP,normal,vin_157,discharge,3,0,,,,
LFP_normal_vin_157_vin_157_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_157\vin_157_discharge_4.csv,LFP/normal/vin_157/vin_157_discharge_4.csv,LFP,normal,vin_157,discharge,4,0,,,,
LFP_normal_vin_157_vin_157_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_157\vin_157_discharge_5.csv,LFP/normal/vin_157/vin_157_discharge_5.csv,LFP,normal,vin_157,discharge,5,0,,,,
LFP_normal_vin_157_vin_157_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_157\vin_157_discharge_6.csv,LFP/normal/vin_157/vin_157_discharge_6.csv,LFP,normal,vin_157,discharge,6,0,,,,
LFP_normal_vin_157_vin_157_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_157\vin_157_discharge_7.csv,LFP/normal/vin_157/vin_157_discharge_7.csv,LFP,normal,vin_157,discharge,7,0,,,,
LFP_normal_vin_157_vin_157_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_157\vin_157_discharge_8.csv,LFP/normal/vin_157/vin_157_discharge_8.csv,LFP,normal,vin_157,discharge,8,0,,,,
LFP_normal_vin_157_vin_157_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_157\vin_157_discharge_9.csv,LFP/normal/vin_157/vin_157_discharge_9.csv,LFP,normal,vin_157,discharge,9,0,,,,
LFP_normal_vin_157_vin_157_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_157\vin_157_discharge_10.csv,LFP/normal/vin_157/vin_157_discharge_10.csv,LFP,normal,vin_157,discharge,10,0,,,,
LFP_normal_vin_158_vin_158_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_158\vin_158_discharge_1.csv,LFP/normal/vin_158/vin_158_discharge_1.csv,LFP,normal,vin_158,discharge,1,0,,,,
LFP_normal_vin_158_vin_158_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_158\vin_158_discharge_2.csv,LFP/normal/vin_158/vin_158_discharge_2.csv,LFP,normal,vin_158,discharge,2,0,,,,
LFP_normal_vin_158_vin_158_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_158\vin_158_discharge_3.csv,LFP/normal/vin_158/vin_158_discharge_3.csv,LFP,normal,vin_158,discharge,3,0,,,,
LFP_normal_vin_158_vin_158_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_158\vin_158_discharge_4.csv,LFP/normal/vin_158/vin_158_discharge_4.csv,LFP,normal,vin_158,discharge,4,0,,,,
LFP_normal_vin_158_vin_158_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_158\vin_158_discharge_5.csv,LFP/normal/vin_158/vin_158_discharge_5.csv,LFP,normal,vin_158,discharge,5,0,,,,
LFP_normal_vin_158_vin_158_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_158\vin_158_discharge_6.csv,LFP/normal/vin_158/vin_158_discharge_6.csv,LFP,normal,vin_158,discharge,6,0,,,,
LFP_normal_vin_158_vin_158_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_158\vin_158_discharge_7.csv,LFP/normal/vin_158/vin_158_discharge_7.csv,LFP,normal,vin_158,discharge,7,0,,,,
LFP_normal_vin_158_vin_158_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_158\vin_158_discharge_8.csv,LFP/normal/vin_158/vin_158_discharge_8.csv,LFP,normal,vin_158,discharge,8,0,,,,
LFP_normal_vin_158_vin_158_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_158\vin_158_discharge_9.csv,LFP/normal/vin_158/vin_158_discharge_9.csv,LFP,normal,vin_158,discharge,9,0,,,,
LFP_normal_vin_158_vin_158_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_158\vin_158_discharge_10.csv,LFP/normal/vin_158/vin_158_discharge_10.csv,LFP,normal,vin_158,discharge,10,0,,,,
LFP_normal_vin_159_vin_159_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_159\vin_159_discharge_1.csv,LFP/normal/vin_159/vin_159_discharge_1.csv,LFP,normal,vin_159,discharge,1,0,,,,
LFP_normal_vin_159_vin_159_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_159\vin_159_discharge_2.csv,LFP/normal/vin_159/vin_159_discharge_2.csv,LFP,normal,vin_159,discharge,2,0,,,,
LFP_normal_vin_159_vin_159_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_159\vin_159_discharge_3.csv,LFP/normal/vin_159/vin_159_discharge_3.csv,LFP,normal,vin_159,discharge,3,0,,,,
LFP_normal_vin_159_vin_159_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_159\vin_159_discharge_4.csv,LFP/normal/vin_159/vin_159_discharge_4.csv,LFP,normal,vin_159,discharge,4,0,,,,
LFP_normal_vin_159_vin_159_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_159\vin_159_discharge_5.csv,LFP/normal/vin_159/vin_159_discharge_5.csv,LFP,normal,vin_159,discharge,5,0,,,,
LFP_normal_vin_159_vin_159_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_159\vin_159_discharge_6.csv,LFP/normal/vin_159/vin_159_discharge_6.csv,LFP,normal,vin_159,discharge,6,0,,,,
LFP_normal_vin_159_vin_159_discharge_7,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_159\vin_159_discharge_7.csv,LFP/normal/vin_159/vin_159_discharge_7.csv,LFP,normal,vin_159,discharge,7,0,,,,
LFP_normal_vin_159_vin_159_discharge_8,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_159\vin_159_discharge_8.csv,LFP/normal/vin_159/vin_159_discharge_8.csv,LFP,normal,vin_159,discharge,8,0,,,,
LFP_normal_vin_159_vin_159_discharge_9,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_159\vin_159_discharge_9.csv,LFP/normal/vin_159/vin_159_discharge_9.csv,LFP,normal,vin_159,discharge,9,0,,,,
LFP_normal_vin_159_vin_159_discharge_10,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_159\vin_159_discharge_10.csv,LFP/normal/vin_159/vin_159_discharge_10.csv,LFP,normal,vin_159,discharge,10,0,,,,
LFP_normal_vin_160_vin_160_discharge_1,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_160\vin_160_discharge_1.csv,LFP/normal/vin_160/vin_160_discharge_1.csv,LFP,normal,vin_160,discharge,1,0,,,,
LFP_normal_vin_160_vin_160_discharge_2,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_160\vin_160_discharge_2.csv,LFP/normal/vin_160/vin_160_discharge_2.csv,LFP,normal,vin_160,discharge,2,0,,,,
LFP_normal_vin_160_vin_160_discharge_3,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_160\vin_160_discharge_3.csv,LFP/normal/vin_160/vin_160_discharge_3.csv,LFP,normal,vin_160,discharge,3,0,,,,
LFP_normal_vin_160_vin_160_discharge_4,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_160\vin_160_discharge_4.csv,LFP/normal/vin_160/vin_160_discharge_4.csv,LFP,normal,vin_160,discharge,4,0,,,,
LFP_normal_vin_160_vin_160_discharge_5,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_160\vin_160_discharge_5.csv,LFP/normal/vin_160/vin_160_discharge_5.csv,LFP,normal,vin_160,discharge,5,0,,,,
LFP_normal_vin_160_vin_160_discharge_6,D:\作业\论文复现\基线模型\mtad-gat-pytorch\datasets\CH-BATTERY\LFP\normal\vin_160\vin_160_discharge_6.csv,LFP/normal/vin_160/vin_160_discharge_6.csv,LFP,normal,vin_160,discharge,6,0,,,,
